,name,id,postalCode,state,country,cc,lat,lng,categories,primary_category_name,primary_category_id
15,"Brockton, MA",4e5127a645ddff0031d7900c,,Massachusetts,United States,US,42.08898673594186,-71.03418514800033,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
16,"Salem, MA",4c07f9966071a593fa85db32,01970,Massachusetts,United States,US,42.52100718796767,-70.89559650643217,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
17,"Reading, MA",4ce49debe1dba35dc55a7d88,01867,Massachusetts,United States,US,42.525317343476836,-71.09514713287354,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
18,"Needham, MA",4e176df218a8166f73815f90,,Massachusetts,United States,US,42.281645686910785,-71.23183756048904,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
19,"Swampscott, MA",4c057bba91d776b0367bf7f9,01907,Massachusetts,United States,US,42.470957332258884,-70.9178102016449,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
20,"Everett, MA",4e5da959b9936b2d8cc5b9d4,02149,Massachusetts,United States,US,42.40735174121103,-71.05307029763605,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
21,"Attleboro, MA",4c706df1df6b8cfa1967b84d,02703,Massachusetts,United States,US,41.94450536661721,-71.28410339355469,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
22,"Wellesley, MA",4c85d58f51ada1cda4413b10,02482,Massachusetts,United States,US,42.30764967439202,-71.27561466553702,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
23,"Newton, MA",4d99fd0ea2c65481bf5f1454,02467,Massachusetts,United States,US,42.32771164639238,-71.19006861751768,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
24,"Bedford, MA",4cd5b47d67adf04d6be42e91,01730,Massachusetts,United States,US,42.49048554512899,-71.27715110778809,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
25,"Saugus, MA",4cc24955c844721e3ebfdb01,01906,Massachusetts,United States,US,42.44995516,-71.00503616,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
26,"Medford, MA",4d08daf5e554721e4616c4f8,02148,Massachusetts,United States,US,42.41116200100781,-71.10736459804552,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
27,"Wilmington, MA",4ec53d4f93adf4e73eece440,01887,Massachusetts,United States,US,42.546464784815164,-71.17360711097717,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
28,"Billerica, MA",4d6e35e7ffedf04d1f505fc5,01821,Massachusetts,United States,US,42.558422764943266,-71.26904010772704,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
29,"Stoughton, MA",4cb7ad359552b60cb8f2c68b,02072,Massachusetts,United States,US,42.13106948675341,-71.10260630314585,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
30,Chelmsford Ma,59e734ac5a2c917550fa2ce7,01824,Massachusetts,United States,US,42.597121,-71.352177,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
31,"Norwood, MA",4c312ff93ffc952168f98ff5,02062,Massachusetts,United States,US,42.19355239275497,-71.20016098022461,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
32,"Milton, MA",4ea3387f7ee52a35dd3e6124,02186,Massachusetts,United States,US,42.25385548882242,-71.08844714268665,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
33,"Haverhill, MA",4c62c4f7e1621b8d15322453,01832,Massachusetts,United States,US,42.776307250262484,-71.07526823375363,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
34,"Marblehead, MA",4bfda64ae529c928f53ebb8c,01945,Massachusetts,United States,US,42.50058085387628,-70.85980292091124,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
35,"Danvers, MA",4c4c6beaf7cc1b8d02144d41,01923,Massachusetts,United States,US,42.57509530293543,-70.93005180358887,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
36,"Groveland, MA",502c5766e4b0260c906df423,01834,Massachusetts,United States,US,42.76812749655466,-71.02282694586219,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
37,"Canton, MA",4df7cfc9aeb70af3f274e355,02021,Massachusetts,United States,US,42.15844082429279,-71.14482164382935,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
38,"Foxborough, MA",4dea5fecd164ef597ce90079,02035,Massachusetts,United States,US,42.077765355602914,-71.23977314903671,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
39,"Norwell, MA",4be59fc9d4f7c9b667a42520,02061,Massachusetts,United States,US,42.15794939085851,-70.83139823114197,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
40,"Winchester, MA",4baf72b6f964a52089003ce3,01890,MA,United States,US,42.455261084845525,-71.13588417106094,"[{'id': '530e33ccbcbc57f1066bbff3', 'name': 'Town', 'pluralName': 'Towns', 'shortName': 'Town', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Town,530e33ccbcbc57f1066bbff3
41,"Hopedale, MA",4ec1193a29c25ce5a289d485,01747,MA,United States,US,42.10485684241828,-71.50477568163495,"[{'id': '530e33ccbcbc57f1066bbff3', 'name': 'Town', 'pluralName': 'Towns', 'shortName': 'Town', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Town,530e33ccbcbc57f1066bbff3
42,"Lynn, MA",4cfbf35b7f2db1f7e04730d4,01905,Massachusetts,United States,US,42.46699707149721,-70.94982413899216,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
43,"Plainville, MA",4c98d3fa7b9d3704596fe185,02762,Massachusetts,United States,US,42.00424776222846,-71.33214712142944,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
44,"Scituate, MA",51e0b6a3498ec9e0d66b4795,,Massachusetts,United States,US,42.18093641464311,-70.74239848052042,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
45,"Concord, MA",4e85f78193ad89808d006f7d,01742,Massachusetts,United States,US,42.46051024355905,-71.34875535964966,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
46,"Mendon, MA",4cd3995e558a3704cb4fc2a6,01756,Massachusetts,United States,US,42.10580060214206,-71.5519380569458,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
47,E Mansfield,53419a53498e9a30f0c51c8e,,Massachusetts,United States,US,42.02316,-71.17727,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
48,"North Andover, MA",4e94351e775b564ca309201c,01845,Massachusetts,United States,US,42.68288920605,-71.1300353582577,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
49,"Salem, NH",4eac4812b8f7a50de99a8a69,03079,New Hampshire,United States,US,42.78279099337299,-71.22946497333238,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
