,name,id,postalCode,state,country,cc,lat,lng,categories,primary_category_name,primary_category_id
31,Montberon,4d683cb7de28224bc42b33be,31140,Midi-Pyrénées,France,FR,43.725057789442275,1.4892272867764038,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
32,Ste-Félix-Lauragais,53673c9811d219d9b8fdb8a5,,Midi-Pyrénées,France,FR,43.44937252650462,1.887696568678995,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
33,Roquesérière,4f9afecee4b04dce43fe2718,,,France,FR,43.73404704049548,1.6382366993424657,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
34,Vallesvilles,50d75a94e4b02e4081ed1078,,,France,FR,43.591987111706246,1.6443813529337235,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
35,Ste-Paul-Cap-de-Joux,53410362498ec1404d6da16d,,Midi-Pyrénées,France,FR,43.6431820661777,2.0465585623889853,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
36,Saint-Loube,52bbfac2498e21c43d316fb1,32220,,France,FR,43.44271881323223,0.9819617805673441,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
37,Graulhet,5336cd45498e7258d1419cd9,,Midi-Pyrénées,France,FR,43.7607488676855,1.9984883799710742,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
38,Lux,4e316933e4cde9495fd192ad,31290,Midi-Pyrénées,France,FR,43.4340014420491,1.782809511186701,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
39,Saint-Sauveur,533d13e7498e866701ce1306,,Midi-Pyrénées,France,FR,43.7483,1.40085,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
40,Verfeil,53076dd0498e71732a2360de,31590,Midi-Pyrénées,France,FR,43.6649990520083,1.665230368960061,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
41,Lagrâce-Dieu,500d91efe4b001d6c6801180,,,France,FR,43.339429,1.419526,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
42,Giroussens,53ecf8e8498efd564f06101c,,Midi-Pyrénées,France,FR,43.7647646344226,1.7742720630689954,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
43,auvezines,520dbede11d2c997ca3566ad,,,France,FR,43.50307083129883,1.9508696794509888,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
44,Cologne,50e03a21e4b0929c243e6953,,,France,FR,43.72162812653131,0.9778730863632389,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
45,Fenouillet,4e6c85f7483b1f5ebe1bfa04,,,France,FR,43.678737397434965,1.3951623277081286,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
46,Monclar de Quercy,4d1c58137e10a35d6d78fe82,82230,Midi-Pyrénées,France,FR,43.96657276156667,1.5842146794211651,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
47,Montans,537e2624498e4da7f1c0e93a,,Midi-Pyrénées,France,FR,43.867,1.88568,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
48,Lombez,53495cab11d209ad8f557f6d,,Midi-Pyrénées,France,FR,43.487442402504946,0.9262766423997075,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
49,Portet-sur-Garonne,536d526f498e1938068684dc,,Midi-Pyrénées,France,FR,43.5449713255611,1.3678954275023316,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",City,50aa9e094b90af0d42d5de0d
